Date,Open,High,Low,Close,Adj Close,Volume
2018-12-04,1983.000000,2019.400024,1971.000000,2010.849976,1804.154907,3270615
2018-12-05,2006.000000,2018.000000,1985.000000,2006.750000,1800.476318,2501539
2018-12-06,1998.000000,2017.000000,1979.599976,1992.699951,1787.870850,2321216
2018-12-07,1985.050049,2003.900024,1973.000000,1995.199951,1790.113770,1680420
2018-12-10,1975.000000,2011.000000,1960.000000,1975.800049,1772.707642,2010786
2018-12-11,1970.000000,2010.000000,1961.000000,2000.000000,1794.420288,2942014
2018-12-12,2001.099976,2022.000000,1984.949951,2016.800049,1809.493530,2219993
2018-12-13,2024.000000,2029.699951,1974.500000,1982.599976,1778.808960,3748429
2018-12-14,1983.000000,1998.949951,1975.250000,1989.750000,1785.223999,2473761
2018-12-17,1999.000000,2004.900024,1985.000000,1994.300049,1789.306274,1227921
2018-12-18,1991.900024,2002.000000,1976.400024,1987.849976,1783.519043,1768742
2018-12-19,1984.800049,1984.800049,1960.050049,1968.449951,1766.113403,2498833
2018-12-20,1953.800049,1974.900024,1946.000000,1954.050049,1753.193726,1940277
2018-12-21,1948.000000,1950.000000,1886.550049,1895.800049,1700.931030,3729956
2018-12-24,1905.800049,1938.900024,1905.000000,1918.500000,1721.297729,1864116
2018-12-26,1921.800049,1921.800049,1870.250000,1889.199951,1695.009521,2446614
2018-12-27,1909.000000,1941.699951,1872.099976,1908.949951,1712.729126,4968201
2018-12-28,1915.000000,1920.000000,1893.000000,1896.050049,1701.155396,2239130
2018-12-31,1908.000000,1909.000000,1886.150024,1893.050049,1698.463623,1879740
2019-01-01,1896.000000,1910.000000,1885.000000,1902.800049,1707.211304,1094883
2019-01-02,1905.000000,1934.449951,1900.000000,1923.300049,1725.604492,2100463
2019-01-03,1919.000000,1944.949951,1893.099976,1899.949951,1704.654541,2611668
2019-01-04,1900.000000,1901.199951,1841.000000,1876.849976,1683.929077,4280862
2019-01-07,1891.800049,1908.800049,1881.000000,1897.900024,1702.815186,1856423
2019-01-08,1905.400024,1906.400024,1883.300049,1893.550049,1698.912476,1691756
2019-01-09,1907.400024,1919.000000,1866.699951,1886.949951,1692.990723,2414376
2019-01-10,1890.000000,1905.000000,1872.099976,1888.550049,1694.426270,3053461
2019-01-11,1870.000000,1875.000000,1835.000000,1842.550049,1653.154419,9209862
2019-01-14,1850.000000,1851.000000,1810.000000,1813.250000,1626.866089,3615370
2019-01-15,1810.000000,1869.349976,1808.000000,1867.800049,1675.809082,7711653
2019-01-16,1870.000000,1875.000000,1847.000000,1870.150024,1677.917603,2359280
2019-01-17,1878.000000,1898.000000,1871.300049,1894.300049,1703.228149,2625816
2019-01-18,1881.000000,1904.199951,1876.000000,1900.650024,1708.937744,1683728
2019-01-21,1902.000000,1932.000000,1895.449951,1908.699951,1716.175659,2409803
2019-01-22,1907.099976,1918.250000,1890.000000,1901.900024,1710.061523,2457093
2019-01-23,1901.000000,1906.099976,1870.000000,1875.599976,1686.414429,2578169
2019-01-24,1884.800049,1905.250000,1875.000000,1901.550049,1709.746948,1962927
2019-01-25,1902.000000,1935.000000,1901.000000,1920.800049,1727.054932,2327080
2019-01-28,1933.000000,1962.000000,1925.500000,1955.000000,1757.805664,2769033
2019-01-29,1962.000000,1989.050049,1936.650024,1982.750000,1782.756470,2557626
2019-01-30,1979.599976,1989.500000,1954.650024,1981.400024,1781.542725,2429575
2019-01-31,1987.000000,2019.750000,1985.000000,2014.099976,1810.944336,4094319
2019-02-01,2009.500000,2034.750000,1998.099976,2029.949951,1825.195801,3064163
2019-02-04,2029.949951,2055.449951,2023.000000,2050.250000,1843.448242,1590764
2019-02-05,2050.000000,2055.000000,2028.000000,2044.550049,1838.323242,1111404
2019-02-06,2049.899902,2086.850098,2041.050049,2074.800049,1865.521973,1789812
2019-02-07,2074.750000,2097.949951,2067.000000,2082.899902,1872.804443,1339945
2019-02-08,2075.000000,2089.500000,2051.000000,2061.399902,1853.473145,1684474
2019-02-11,2060.000000,2096.000000,2048.899902,2065.899902,1857.519409,1778730
2019-02-12,2070.000000,2070.000000,2018.000000,2051.600098,1844.661865,2422903
2019-02-14,2060.050049,2075.000000,2033.050049,2044.599976,1838.367920,1724085
2019-02-15,2049.000000,2052.000000,2010.949951,2029.699951,1824.970581,1930065
2019-02-18,2037.599976,2041.949951,1962.650024,1970.300049,1771.562134,2942184
2019-02-19,1970.000000,1971.000000,1892.000000,1904.800049,1712.669189,4408554
2019-02-20,1915.000000,1933.800049,1881.300049,1914.750000,1721.615601,4645778
2019-02-21,1914.750000,1940.000000,1897.050049,1914.199951,1721.120605,4683919
2019-02-22,1917.199951,1930.000000,1905.099976,1925.650024,1731.415771,2271955
2019-02-25,1932.500000,1990.000000,1930.500000,1985.150024,1784.914673,2934880
2019-02-26,1984.000000,2045.150024,1972.250000,2038.699951,1833.063110,6453309
2019-02-27,2040.000000,2074.949951,2022.000000,2058.100098,1850.505981,4732082
2019-02-28,2060.000000,2071.350098,1977.599976,1983.449951,1783.385864,8454295
2019-03-01,1995.050049,2005.000000,1980.349976,1995.400024,1794.130493,4148548
2019-03-05,2005.000000,2007.000000,1976.599976,1988.099976,1787.566895,2449622
2019-03-06,1989.300049,2015.000000,1985.050049,1999.599976,1797.906616,2635047
2019-03-07,2005.000000,2024.050049,2000.199951,2013.300049,1810.225098,2539884
2019-03-08,2025.000000,2033.000000,2010.050049,2022.699951,1818.676758,2031071
2019-03-11,2028.900024,2033.000000,2003.650024,2014.800049,1811.573975,3111689
2019-03-12,2014.050049,2024.800049,2003.000000,2012.449951,1809.460693,2658550
2019-03-13,2013.000000,2015.900024,1978.599976,2000.500000,1798.716064,1833163
2019-03-14,2004.949951,2007.800049,1981.000000,1987.400024,1786.937378,1905495
2019-03-15,1998.900024,2068.949951,1991.000000,2039.949951,1834.186890,5184318
2019-03-18,2043.000000,2064.600098,2011.000000,2022.800049,1818.766724,2349915
2019-03-19,2030.000000,2030.000000,1995.099976,2022.800049,1818.766724,2373993
2019-03-20,2028.000000,2044.800049,2000.000000,2015.050049,1811.798706,3091165
2019-03-22,2015.000000,2016.000000,1983.300049,2005.650024,1803.346802,3148149
2019-03-25,2007.800049,2007.800049,1977.199951,1984.250000,1784.104736,2429205
2019-03-26,1984.000000,1994.949951,1958.050049,1982.650024,1782.666870,2316539
2019-03-27,1994.000000,1998.000000,1961.000000,1967.900024,1769.404297,2266166
2019-03-28,1980.000000,2014.599976,1972.800049,2000.300049,1798.536377,4054489
2019-04-01,2010.000000,2039.949951,2008.250000,2031.650024,1826.724243,2095740
2019-04-02,2037.099976,2086.000000,2037.000000,2079.300049,1869.568115,3719663
2019-04-03,2085.000000,2089.600098,2058.100098,2079.300049,1869.568115,2939886
2019-04-04,2078.149902,2079.699951,2007.400024,2014.500000,1811.303955,4397518
2019-04-05,2028.650024,2054.399902,2018.800049,2048.300049,1841.694580,3152103
2019-04-08,2059.000000,2075.000000,2032.699951,2070.750000,1861.880371,2194294
2019-04-09,2070.000000,2098.000000,2057.649902,2091.500000,1880.537354,2690970
2019-04-10,2083.000000,2085.500000,2036.000000,2040.250000,1834.456543,3313062
2019-04-11,2045.000000,2055.000000,2013.650024,2019.500000,1815.799561,3422442
2019-04-12,2038.000000,2039.000000,2007.000000,2014.500000,1811.303955,3198471
2019-04-15,2070.000000,2119.800049,2041.000000,2113.300049,1900.138550,9189201
2019-04-16,2120.000000,2155.949951,2115.550049,2131.800049,1916.772583,5771952
2019-04-18,2149.899902,2155.000000,2114.199951,2150.050049,1933.181396,3413728
2019-04-22,2148.000000,2176.000000,2145.600098,2161.449951,1943.431396,2007135
2019-04-23,2163.000000,2165.500000,2134.050049,2155.050049,1937.677124,2163524
2019-04-24,2158.000000,2195.000000,2156.100098,2183.449951,1963.212646,3003071
2019-04-25,2175.000000,2205.000000,2168.050049,2195.000000,1973.597412,4211526
2019-04-26,2203.000000,2243.949951,2193.149902,2238.550049,2012.754639,2716958
2019-04-30,2238.550049,2266.949951,2230.100098,2260.350098,2032.355835,3488395
2019-05-02,2255.000000,2259.399902,2211.100098,2215.399902,1991.939697,2457699
2019-05-03,2185.000000,2186.050049,2125.000000,2132.000000,1916.952393,3780886
2019-05-06,2110.000000,2165.000000,2108.500000,2157.850098,1940.194702,2891422
2019-05-07,2160.050049,2184.350098,2138.800049,2151.949951,1934.889648,2201698
2019-05-08,2151.000000,2168.000000,2130.399902,2152.850098,1935.699463,1824895
2019-05-09,2145.000000,2184.100098,2136.100098,2172.550049,1953.411865,2264162
2019-05-10,2175.000000,2192.000000,2125.850098,2135.800049,1920.369141,2039633
2019-05-13,2133.000000,2167.000000,2121.649902,2128.750000,1914.029785,1701744
2019-05-14,2135.000000,2159.800049,2072.350098,2092.350098,1881.301880,2456110
2019-05-15,2097.000000,2124.000000,2084.500000,2095.399902,1884.043701,2346876
2019-05-16,2096.000000,2124.000000,2077.050049,2108.750000,1896.047363,1946529
2019-05-17,2112.600098,2135.000000,2090.000000,2095.449951,1884.089111,1947908
2019-05-20,2125.000000,2151.399902,2050.000000,2143.949951,1927.696533,2625116
2019-05-21,2148.050049,2148.699951,2102.550049,2109.750000,1896.946533,1863157
2019-05-22,2110.000000,2121.949951,2075.000000,2081.750000,1871.770508,2595795
2019-05-23,2098.000000,2115.350098,2050.000000,2054.050049,1846.864624,2541294
2019-05-24,2070.000000,2070.000000,2032.250000,2048.000000,1841.425171,2274208
2019-05-27,2054.800049,2068.949951,2040.099976,2055.149902,1847.853394,2329820
2019-05-28,2060.000000,2097.500000,2045.000000,2073.750000,1864.577759,5872979
2019-05-29,2080.000000,2123.699951,2077.100098,2107.550049,1894.968018,3281320
2019-05-30,2123.000000,2156.550049,2114.399902,2146.300049,1929.810059,4971725
2019-05-31,2160.000000,2204.949951,2152.250000,2196.550049,1974.990723,4265370
2019-06-03,2201.000000,2247.649902,2185.649902,2242.300049,2016.126343,3682419
2019-06-04,2224.000000,2224.000000,2175.000000,2183.100098,1978.782471,2408658
2019-06-06,2199.000000,2199.000000,2152.000000,2166.100098,1963.373535,3735467
2019-06-07,2174.000000,2189.800049,2142.100098,2181.750000,1977.558838,2659446
2019-06-10,2196.699951,2235.850098,2185.500000,2231.500000,2022.652832,2080593
2019-06-11,2237.000000,2263.949951,2231.000000,2252.800049,2041.959717,3048937
2019-06-12,2245.000000,2266.899902,2219.000000,2260.899902,2049.301758,2404448
2019-06-13,2264.000000,2285.000000,2243.050049,2254.100098,2043.137939,3320916
2019-06-14,2257.250000,2263.100098,2234.000000,2254.500000,2043.500488,2131408
2019-06-17,2256.000000,2262.000000,2241.449951,2249.199951,2038.696533,1489497
2019-06-18,2244.000000,2260.000000,2231.199951,2250.850098,2040.191528,1877447
2019-06-19,2255.000000,2276.000000,2243.149902,2259.899902,2048.395264,1652817
2019-06-20,2230.000000,2284.000000,2212.000000,2277.949951,2064.755615,2199377
2019-06-21,2285.000000,2292.500000,2242.000000,2249.850098,2039.285156,3871804
2019-06-24,2254.149902,2280.000000,2250.800049,2275.500000,2062.534668,1382424
2019-06-25,2270.000000,2274.449951,2250.500000,2267.800049,2055.555908,1386077
2019-06-26,2265.000000,2266.800049,2250.000000,2254.199951,2043.228271,1762224
2019-06-27,2255.000000,2264.000000,2241.300049,2252.550049,2041.732788,2813464
2019-06-28,2260.000000,2261.949951,2222.500000,2227.199951,2018.754761,2372928
2019-07-01,2235.000000,2255.000000,2206.600098,2239.550049,2029.949341,2769940
2019-07-02,2244.899902,2257.000000,2216.449951,2252.100098,2041.324585,1771746
2019-07-03,2252.199951,2258.800049,2232.000000,2237.649902,2028.227051,1656881
2019-07-04,2234.000000,2252.000000,2230.100098,2242.649902,2032.759399,984140
2019-07-05,2247.000000,2250.000000,2140.000000,2163.100098,1960.654663,4088470
2019-07-08,2149.000000,2188.800049,2132.100098,2175.399902,1971.802856,2788062
2019-07-09,2174.000000,2174.399902,2104.550049,2133.350098,1933.688843,3977224
2019-07-10,2080.000000,2127.850098,2071.300049,2108.199951,1910.892334,6343581
2019-07-11,2128.000000,2129.000000,2086.050049,2102.550049,1905.771118,2400346
2019-07-12,2102.100098,2119.750000,2093.100098,2107.600098,1910.348999,1560725
2019-07-15,2125.000000,2153.600098,2098.000000,2145.699951,1944.882935,2900415
2019-07-16,2126.000000,2132.500000,2100.000000,2106.000000,1913.356934,2735399
2019-07-17,2108.000000,2125.000000,2092.100098,2117.250000,1923.577881,1802969
2019-07-18,2116.199951,2116.199951,2060.000000,2065.949951,1876.970337,3072096
2019-07-19,2077.000000,2097.000000,2062.500000,2076.949951,1886.963989,1953177
2019-07-22,2077.000000,2117.449951,2068.800049,2109.899902,1916.900635,1920167
2019-07-23,2127.899902,2130.000000,2102.399902,2112.449951,1919.216919,3538588
2019-07-24,2110.000000,2120.800049,2076.500000,2096.800049,1904.998535,2413196
2019-07-25,2108.899902,2135.000000,2092.550049,2127.899902,1933.253662,2544464
2019-07-26,2129.800049,2129.800049,2095.000000,2109.050049,1916.128052,1720592
2019-07-29,2110.800049,2142.000000,2103.300049,2130.000000,1935.161743,1647090
2019-07-30,2130.000000,2185.000000,2120.449951,2179.149902,1979.815430,2851672
2019-07-31,2171.750000,2211.699951,2147.149902,2205.699951,2003.937378,3000677
2019-08-01,2200.000000,2217.500000,2166.250000,2180.050049,1980.633545,2375236
2019-08-02,2173.000000,2210.000000,2165.500000,2205.300049,2003.573975,2500816
2019-08-05,2199.899902,2252.250000,2195.600098,2248.600098,2042.912842,3039682
2019-08-06,2232.800049,2251.949951,2211.449951,2214.899902,2012.295410,2885467
2019-08-07,2230.000000,2238.500000,2207.250000,2213.449951,2010.978149,2165362
2019-08-08,2228.899902,2281.000000,2218.899902,2258.100098,2051.543945,2073298
2019-08-09,2260.000000,2267.899902,2241.350098,2246.250000,2040.777710,1744550
2019-08-13,2245.000000,2246.250000,2194.300049,2199.449951,1998.258667,1647281
2019-08-14,2181.100098,2217.850098,2167.399902,2204.399902,2002.755737,1945002
2019-08-16,2241.399902,2241.399902,2143.250000,2165.100098,1967.051025,3755507
2019-08-19,2180.000000,2186.000000,2157.699951,2163.000000,1965.142944,974884
2019-08-20,2172.000000,2205.000000,2166.500000,2186.750000,1986.720337,1843611
2019-08-21,2184.949951,2202.000000,2182.250000,2186.199951,1986.220825,1214408
2019-08-22,2187.000000,2235.649902,2170.000000,2216.000000,2013.294922,2131601
2019-08-23,2214.949951,2259.899902,2213.899902,2247.699951,2042.095581,2826425
2019-08-26,2247.000000,2282.000000,2225.000000,2276.300049,2068.079102,2345475
2019-08-27,2270.000000,2274.850098,2229.000000,2236.500000,2031.919556,3432106
2019-08-28,2240.000000,2252.149902,2216.000000,2239.250000,2034.418335,1294621
2019-08-29,2222.199951,2248.199951,2222.199951,2233.449951,2029.148804,1670652
2019-08-30,2241.000000,2266.000000,2218.000000,2259.600098,2052.906006,2583625
2019-09-03,2270.000000,2296.199951,2236.949951,2251.600098,2045.638550,2545060
2019-09-04,2265.000000,2270.000000,2233.000000,2245.399902,2040.005371,2228092
2019-09-05,2242.199951,2253.649902,2207.300049,2215.300049,2012.658325,2055943
2019-09-06,2216.000000,2233.500000,2192.600098,2197.500000,1996.487061,1890550
2019-09-09,2200.000000,2202.850098,2179.800049,2182.850098,1983.177368,1703945
2019-09-11,2186.000000,2195.000000,2146.550049,2154.000000,1956.966797,2627440
2019-09-12,2155.000000,2165.000000,2120.350098,2133.600098,1938.432373,2118859
2019-09-13,2135.000000,2157.949951,2115.550049,2141.949951,1946.018555,2291174
2019-09-16,2159.949951,2173.399902,2126.399902,2150.000000,1953.332275,2597948
2019-09-17,2154.949951,2156.550049,2105.600098,2122.649902,1928.483887,2796530
2019-09-18,2126.399902,2142.949951,2113.149902,2138.550049,1942.929688,1454663
2019-09-19,2135.000000,2135.800049,2091.000000,2101.949951,1909.677124,1652691
2019-09-20,2104.899902,2129.399902,2057.000000,2065.449951,1876.515991,6941979
2019-09-23,2099.000000,2099.000000,1975.000000,2015.800049,1831.408081,6323401
2019-09-24,2015.000000,2061.000000,2013.000000,2044.699951,1857.664307,4620978
2019-09-25,2065.000000,2092.000000,2060.050049,2088.449951,1897.412109,4002232
2019-09-26,2097.899902,2107.000000,2063.000000,2087.600098,1896.640015,4234281
2019-09-27,2085.000000,2085.199951,2051.399902,2056.149902,1868.066528,2046795
2019-09-30,2061.850098,2104.000000,2060.000000,2099.300049,1907.269653,2620039
2019-10-01,2095.949951,2095.949951,2039.699951,2059.949951,1871.519287,3342877
2019-10-03,2070.000000,2081.149902,2046.150024,2060.250000,1871.791626,2317618
2019-10-04,2060.600098,2087.949951,2054.949951,2079.350098,1889.145020,2163251
2019-10-07,2080.000000,2094.500000,2041.000000,2047.699951,1860.389893,2177916
2019-10-09,2060.000000,2060.000000,2015.500000,2020.099976,1835.314575,2066920
2019-10-10,2028.000000,2039.050049,1997.099976,2004.449951,1821.095947,2881452
2019-10-11,1931.000000,1995.000000,1925.000000,1986.849976,1805.105835,12593069
2019-10-14,1995.000000,2032.750000,1968.000000,2021.000000,1836.132324,3510704
2019-10-15,2032.000000,2047.000000,2022.699951,2037.300049,1850.941284,2261310
2019-10-16,2038.000000,2056.000000,2016.000000,2046.400024,1859.209106,3034082
2019-10-17,2014.000000,2038.000000,1999.300049,2030.949951,1881.957764,3818774
2019-10-18,2037.500000,2063.899902,2025.000000,2057.350098,1906.421021,3087901
2019-10-22,2080.000000,2111.500000,2040.050049,2051.399902,1900.907349,5552505
2019-10-23,2060.000000,2083.850098,2052.500000,2070.100098,1918.235718,2348134
2019-10-24,2084.000000,2099.000000,2061.300049,2082.000000,1929.262695,2798671
2019-10-25,2094.000000,2130.000000,2075.050049,2124.949951,1969.061768,3954245
2019-10-27,2129.000000,2129.000000,2108.800049,2115.699951,1960.490601,224405
2019-10-29,2121.500000,2201.699951,2121.500000,2194.850098,2033.833984,5064173
2019-10-30,2225.000000,2260.000000,2176.850098,2252.800049,2087.532959,5195136
2019-10-31,2250.000000,2284.949951,2237.000000,2269.649902,2103.145996,4879261
2019-11-01,2264.000000,2275.000000,2195.000000,2200.899902,2039.439697,4172620
2019-11-04,2207.000000,2229.199951,2180.899902,2193.949951,2032.999878,2646411
2019-11-05,2197.000000,2211.000000,2169.000000,2201.850098,2040.320679,2693475
2019-11-06,2200.000000,2210.800049,2179.000000,2188.500000,2027.949585,2540719
2019-11-07,2204.500000,2204.500000,2175.199951,2185.350098,2025.031006,1915598
2019-11-08,2189.600098,2189.600098,2124.000000,2129.949951,1973.694946,2788759
2019-11-11,2135.000000,2139.000000,2091.000000,2100.949951,1946.822388,2983768
2019-11-13,2118.000000,2183.800049,2118.000000,2178.600098,2018.776245,3823365
2019-11-14,2187.500000,2200.000000,2146.699951,2196.800049,2035.640625,2995915
2019-11-15,2196.000000,2211.500000,2168.750000,2174.449951,2014.930420,2724180
2019-11-18,2178.399902,2187.750000,2148.750000,2152.600098,1994.683594,1611089
2019-11-19,2153.000000,2154.649902,2105.000000,2108.800049,1954.096436,2975313
2019-11-20,2121.949951,2135.000000,2094.500000,2108.550049,1953.864990,2894129
2019-11-21,2112.000000,2126.600098,2107.399902,2118.100098,1962.714111,2052574
2019-11-22,2097.000000,2107.000000,2060.500000,2071.699951,1919.718018,3742049
2019-11-25,2074.550049,2084.949951,2052.199951,2081.500000,1928.799438,2737010
2019-11-26,2089.850098,2097.899902,2035.050049,2046.650024,1896.505981,6561580
2019-11-27,2052.000000,2071.699951,2046.550049,2054.300049,1903.594727,2907521
2019-11-28,2067.050049,2094.399902,2060.000000,2077.350098,1924.953979,2924429
2019-11-29,2085.000000,2085.000000,2045.800049,2053.250000,1902.621704,2064271
2019-12-02,2060.000000,2067.699951,2016.000000,2021.050049,1872.784058,3809860
2019-12-03,2027.699951,2062.000000,2010.000000,2051.000000,1900.536743,4664774
2019-12-04,2053.000000,2082.000000,2045.500000,2078.500000,1926.019531,3334301
2019-12-05,2083.000000,2126.800049,2068.350098,2121.300049,1965.679810,3902721
2019-12-06,2124.000000,2128.000000,2101.000000,2123.600098,1967.811279,1829461
2019-12-09,2127.949951,2127.949951,2053.500000,2060.449951,1909.293335,2244747
2019-12-10,2060.000000,2060.850098,2003.250000,2012.849976,1865.185669,4520045
2019-12-11,2025.400024,2048.000000,2006.750000,2041.900024,1892.104492,4943024
2019-12-12,2051.100098,2083.649902,1984.000000,2020.900024,1872.645020,7137306
2019-12-13,2023.000000,2077.399902,2007.000000,2071.250000,1919.301025,5711133
2019-12-16,2096.000000,2136.000000,2080.300049,2126.750000,1970.729980,5574177
2019-12-17,2126.500000,2169.000000,2119.000000,2164.949951,2006.126953,6059673
2019-12-18,2174.000000,2203.449951,2153.000000,2167.750000,2008.722168,8251081
2019-12-19,2179.800049,2236.500000,2167.550049,2229.050049,2065.525635,6251505
2019-12-20,2220.000000,2246.699951,2208.250000,2222.899902,2059.825684,5548338
2019-12-23,2210.000000,2241.949951,2210.000000,2231.699951,2067.980225,2247329
2019-12-24,2239.000000,2243.550049,2211.149902,2215.600098,2053.061768,1805896
2019-12-26,2216.399902,2229.000000,2195.199951,2201.949951,2040.412842,1880367
2019-12-27,2208.000000,2226.399902,2176.000000,2198.500000,2037.216431,2720261
2019-12-30,2207.000000,2225.000000,2177.100098,2183.199951,2023.038452,2288830
2019-12-31,2189.000000,2197.000000,2157.449951,2161.699951,2003.115601,1909289
2020-01-01,2168.000000,2183.899902,2154.000000,2167.600098,2008.583008,1354908
2020-01-02,2179.949951,2179.949951,2149.199951,2157.649902,1999.362915,2380752
2020-01-03,2164.000000,2223.000000,2164.000000,2200.649902,2039.208130,4655761
2020-01-06,2205.000000,2225.949951,2187.899902,2200.449951,2039.023193,3023209
2020-01-07,2200.500000,2214.649902,2183.800049,2205.850098,2044.027222,2429317
2020-01-08,2205.000000,2260.000000,2202.050049,2255.250000,2089.802734,5197454
2020-01-09,2248.750000,2251.949951,2210.000000,2214.350098,2051.903564,3734173
2020-01-10,2228.000000,2234.000000,2208.000000,2213.550049,2051.162354,1915807
2020-01-13,2217.850098,2218.949951,2184.699951,2190.350098,2029.663696,2843893
2020-01-14,2195.000000,2229.800049,2195.000000,2206.899902,2045.000244,2948452
2020-01-15,2213.000000,2231.000000,2194.199951,2226.899902,2063.532471,2620681
2020-01-16,2226.949951,2249.000000,2215.000000,2238.800049,2074.559814,3117214
2020-01-17,2240.750000,2253.550049,2213.000000,2219.100098,2056.304932,3281059
2020-01-20,2194.899902,2242.199951,2156.199951,2170.350098,2011.130981,5817599
2020-01-21,2169.949951,2186.550049,2158.050049,2171.050049,2011.780151,1902980
2020-01-22,2181.000000,2210.000000,2173.699951,2206.899902,2045.000244,1773686
2020-01-23,2209.800049,2217.750000,2183.699951,2190.949951,2034.830078,2069866
2020-01-24,2190.949951,2190.949951,2170.000000,2183.399902,2027.817749,1319430
2020-01-27,2189.699951,2193.449951,2165.000000,2169.250000,2014.676147,1549101
2020-01-28,2174.000000,2187.800049,2152.000000,2183.750000,2028.142944,1743024
2020-01-29,2185.000000,2186.949951,2150.000000,2154.600098,2001.070313,2306761
2020-01-30,2160.000000,2165.000000,2125.000000,2137.850098,1985.513794,2098567
2020-01-31,2139.399902,2144.350098,2071.600098,2079.050049,1930.904175,3287223
2020-02-03,2152.000000,2194.699951,2093.199951,2102.500000,1952.683105,4728073
2020-02-04,2129.000000,2136.699951,2086.600098,2107.750000,1957.558350,3509339
2020-02-05,2115.000000,2156.699951,2104.300049,2146.550049,1993.593750,2439322
2020-02-06,2145.000000,2174.199951,2115.500000,2128.350098,1976.690674,2640065
2020-02-07,2139.000000,2151.000000,2119.000000,2136.550049,1984.306763,2083442
2020-02-10,2140.899902,2167.000000,2119.000000,2161.949951,2007.896484,2383032
2020-02-11,2163.000000,2174.800049,2147.600098,2153.399902,1999.956055,1335820
2020-02-12,2151.100098,2185.000000,2150.000000,2170.750000,2016.069580,1620407
2020-02-13,2172.949951,2197.000000,2171.000000,2191.949951,2035.758789,1645948
2020-02-14,2188.000000,2212.000000,2171.000000,2184.199951,2028.560913,1500115
2020-02-17,2196.949951,2217.000000,2190.199951,2203.250000,2046.253662,1774724
2020-02-18,2199.949951,2221.000000,2186.050049,2215.750000,2057.863037,2486223
2020-02-19,2215.750000,2230.000000,2190.500000,2196.350098,2039.845093,1760463
2020-02-20,2204.500000,2214.399902,2151.250000,2156.800049,2003.113525,2317278
2020-02-24,2156.000000,2178.949951,2106.699951,2115.350098,1964.617065,3092877
2020-02-25,2115.500000,2176.649902,2111.000000,2156.149902,2002.509888,2674567
2020-02-26,2154.000000,2163.899902,2112.949951,2123.600098,1972.279663,2686842
2020-02-27,2119.949951,2119.949951,2086.199951,2105.500000,1955.468750,2349001
2020-02-28,2068.000000,2069.500000,1990.000000,2000.150024,1857.626099,4298076
2020-03-02,2035.000000,2053.949951,1985.699951,2001.300049,1858.694092,2667076
2020-03-03,2020.000000,2060.000000,2012.000000,2036.199951,1891.107300,2757585
2020-03-04,2056.000000,2094.449951,2025.000000,2083.199951,1934.757935,3237002
2020-03-05,2085.699951,2147.750000,2084.050049,2125.050049,1973.626221,3937056
2020-03-06,2098.000000,2123.649902,2071.600098,2116.449951,1965.638550,2595027
2020-03-09,2075.000000,2079.899902,1935.000000,1972.349976,1831.806763,4940975
2020-03-11,1933.000000,1987.300049,1920.000000,1953.699951,1814.485840,6796449
2020-03-12,1904.000000,1908.400024,1758.349976,1769.849976,1643.736328,8728786
2020-03-13,1687.900024,1820.000000,1506.050049,1806.300049,1677.588989,8029720
2020-03-16,1755.000000,1842.250000,1675.849976,1696.400024,1575.520264,7844271
2020-03-17,1730.000000,1731.000000,1623.150024,1658.000000,1539.856567,5713248
2020-03-18,1676.800049,1713.550049,1627.750000,1654.400024,1536.512939,7258778
2020-03-19,1559.699951,1685.449951,1546.750000,1636.349976,1530.852905,5135111
2020-03-20,1630.000000,1869.000000,1627.000000,1797.449951,1681.566650,8547498
2020-03-23,1620.000000,1750.000000,1617.750000,1669.699951,1562.052979,7003490
2020-03-24,1653.050049,1770.000000,1632.849976,1703.150024,1593.346436,6350865
2020-03-25,1700.000000,1810.000000,1680.000000,1750.300049,1637.456665,2765520
2020-03-26,1831.599976,1832.050049,1722.550049,1790.949951,1675.485718,4556067
2020-03-27,1820.000000,1850.000000,1750.400024,1824.500000,1706.872681,4331250
2020-03-30,1766.000000,1905.000000,1763.550049,1778.500000,1663.838623,8513547
2020-03-31,1837.400024,1855.000000,1780.000000,1826.099976,1708.369629,3927593
2020-04-01,1825.900024,1834.750000,1702.000000,1708.750000,1598.585571,4941878
2020-04-03,1740.000000,1740.000000,1650.000000,1654.199951,1547.552124,5735369
2020-04-07,1710.000000,1785.849976,1705.000000,1775.199951,1660.751343,5427577
2020-04-08,1760.000000,1806.000000,1701.000000,1705.449951,1595.497925,6285615
2020-04-09,1750.449951,1778.800049,1731.199951,1766.150024,1652.285034,5307397
2020-04-13,1761.000000,1787.000000,1746.000000,1759.250000,1645.829590,2990438
2020-04-15,1785.000000,1812.000000,1727.800049,1735.150024,1623.283203,4761399
2020-04-16,1709.949951,1764.900024,1675.050049,1716.050049,1605.415039,6245533
2020-04-17,1800.000000,1851.949951,1753.000000,1806.199951,1689.752563,9895823
2020-04-20,1830.000000,1830.000000,1802.500000,1818.650024,1701.400146,3244282
2020-04-21,1765.000000,1794.599976,1727.699951,1737.650024,1625.621948,5122541
2020-04-22,1737.650024,1790.000000,1719.150024,1769.500000,1655.418579,3829836
2020-04-23,1780.000000,1900.000000,1760.849976,1878.250000,1757.157349,5934366
2020-04-24,1840.699951,1851.949951,1807.800049,1818.550049,1701.306396,2987102
2020-04-27,1832.300049,1875.000000,1825.000000,1836.599976,1718.192871,3374741
